Entity,Code,Day,people_fully_vaccinated
Europe,,2021-02-16,10816150
Europe,,2021-02-17,11242868
Europe,,2021-02-18,11689823
Europe,,2021-02-19,12035729
Europe,,2021-02-20,12202876
Europe,,2021-02-21,12478662
Europe,,2021-02-22,12721671
Europe,,2021-02-23,13280433
Europe,,2021-02-24,13698404
Europe,,2021-02-25,14040106
Europe,,2021-02-26,14450037
Europe,,2021-02-27,14597160
Europe,,2021-02-28,14886024
Europe,,2021-03-01,14511917
Europe,,2021-03-02,14791008
Europe,,2021-03-03,15360146
Europe,,2021-03-04,15981672
Europe,,2021-03-05,16439645
Europe,,2021-03-06,16809432
Europe,,2021-03-07,17119633
Europe,,2021-03-08,17418458
Europe,,2021-03-09,17778462
Europe,,2021-03-10,18479055
Europe,,2021-03-11,19224772
Europe,,2021-03-12,19815740
Europe,,2021-03-13,20219507
Europe,,2021-03-14,20576755
Europe,,2021-03-15,20972832
Europe,,2021-03-16,21350272
Europe,,2021-03-17,22220900
Europe,,2021-03-18,22857226
Europe,,2021-03-19,23546303
Europe,,2021-03-20,24051082
Europe,,2021-03-21,24458997
Europe,,2021-03-22,25048009
Europe,,2021-03-23,25629962
Europe,,2021-03-24,26480031
Europe,,2021-03-25,27239673
Europe,,2021-03-26,28215332
Europe,,2021-03-27,28717318
Europe,,2021-03-28,29208774
Europe,,2021-03-29,31315872
Europe,,2021-03-30,32137969
Europe,,2021-03-31,33262815
Europe,,2021-04-01,34461876
Europe,,2021-04-02,35249521
Europe,,2021-04-03,35843432
Europe,,2021-04-04,36290390
Europe,,2021-04-05,36609798
Europe,,2021-04-06,37441416
Europe,,2021-04-07,38879292
Europe,,2021-04-08,40027924
Europe,,2021-04-09,41183738
Europe,,2021-04-10,42146669
Europe,,2021-04-11,42615397
Europe,,2021-04-12,43307705
Europe,,2021-04-13,44280214
Europe,,2021-04-14,45307684
Europe,,2021-04-15,46470313
Europe,,2021-04-16,47570548
Europe,,2021-04-17,47818715
European Union,,2020-12-27,137
European Union,,2020-12-28,137
European Union,,2020-12-29,726
European Union,,2020-12-30,730
European Union,,2020-12-31,885
European Union,,2021-01-01,885
European Union,,2021-01-02,1161
European Union,,2021-01-03,1232
European Union,,2021-01-04,1232
European Union,,2021-01-05,1256
European Union,,2021-01-06,1257
European Union,,2021-01-07,1261
European Union,,2021-01-08,1580
European Union,,2021-01-09,1627
European Union,,2021-01-10,1679
European Union,,2021-01-11,1727
European Union,,2021-01-12,1777
European Union,,2021-01-13,1956
European Union,,2021-01-14,2236
European Union,,2021-01-15,3103
European Union,,2021-01-16,4159
European Union,,2021-01-17,29358
European Union,,2021-01-18,67884
European Union,,2021-01-19,142399
European Union,,2021-01-20,246605
European Union,,2021-01-21,374924
European Union,,2021-01-22,462395
European Union,,2021-01-23,559517
European Union,,2021-01-24,656021
European Union,,2021-01-25,867673
European Union,,2021-01-26,1134958
European Union,,2021-01-27,1382129
European Union,,2021-01-28,1700014
European Union,,2021-01-29,1986117
European Union,,2021-01-30,2218382
European Union,,2021-01-31,2521344
European Union,,2021-02-01,2854549
European Union,,2021-02-02,3257519
European Union,,2021-02-03,3736012
European Union,,2021-02-04,4243497
European Union,,2021-02-05,4648488
European Union,,2021-02-06,4854396
European Union,,2021-02-07,5171480
European Union,,2021-02-08,5447076
European Union,,2021-02-09,5826434
European Union,,2021-02-10,6191901
European Union,,2021-02-11,6692928
European Union,,2021-02-12,7067365
European Union,,2021-02-13,7261686
European Union,,2021-02-14,7573351
European Union,,2021-02-15,7848997
European Union,,2021-02-16,8154038
European Union,,2021-02-17,8531033
European Union,,2021-02-18,8939483
European Union,,2021-02-19,9255874
European Union,,2021-02-20,9410328
European Union,,2021-02-21,9658971
European Union,,2021-02-22,9875335
European Union,,2021-02-23,10102196
European Union,,2021-02-24,10419468
European Union,,2021-02-25,10678970
European Union,,2021-02-26,11027486
European Union,,2021-02-27,11139891
European Union,,2021-02-28,11387819
European Union,,2021-03-01,11567882
European Union,,2021-03-02,11785307
European Union,,2021-03-03,12124650
European Union,,2021-03-04,12504776
European Union,,2021-03-05,12778819
European Union,,2021-03-06,12979893
European Union,,2021-03-07,13225266
European Union,,2021-03-08,13470153
European Union,,2021-03-09,13732068
European Union,,2021-03-10,14040057
European Union,,2021-03-11,14518004
European Union,,2021-03-12,14868609
European Union,,2021-03-13,15062224
European Union,,2021-03-14,15297204
European Union,,2021-03-15,15622769
European Union,,2021-03-16,15891788
European Union,,2021-03-17,16315030
European Union,,2021-03-18,16751736
European Union,,2021-03-19,17110698
European Union,,2021-03-20,17452101
European Union,,2021-03-21,17742435
European Union,,2021-03-22,18237960
European Union,,2021-03-23,18627796
European Union,,2021-03-24,19172456
European Union,,2021-03-25,19686361
European Union,,2021-03-26,20339490
European Union,,2021-03-27,20596803
European Union,,2021-03-28,20919412
European Union,,2021-03-29,21323988
European Union,,2021-03-30,21748657
European Union,,2021-03-31,22364315
European Union,,2021-04-01,22970634
European Union,,2021-04-02,23431587
European Union,,2021-04-03,23781306
European Union,,2021-04-04,24113110
European Union,,2021-04-05,24317057
European Union,,2021-04-06,24857188
European Union,,2021-04-07,25421121
European Union,,2021-04-08,26033428
European Union,,2021-04-09,26615980
European Union,,2021-04-10,26987506
European Union,,2021-04-11,27226535
European Union,,2021-04-12,27663490
European Union,,2021-04-13,28226885
European Union,,2021-04-14,28766405
European Union,,2021-04-15,29419400
European Union,,2021-04-16,29975897
European Union,,2021-04-17,30172428
Faeroe Islands,FRO,2021-01-29,1
Faeroe Islands,FRO,2021-02-06,606
Faeroe Islands,FRO,2021-02-08,685
Faeroe Islands,FRO,2021-02-10,1221
Faeroe Islands,FRO,2021-02-21,1515
Faeroe Islands,FRO,2021-02-23,2087
Faeroe Islands,FRO,2021-02-24,2523
Faeroe Islands,FRO,2021-03-03,2830
Faeroe Islands,FRO,2021-03-04,3156
Faeroe Islands,FRO,2021-03-05,3312
Faeroe Islands,FRO,2021-03-06,3674
Faeroe Islands,FRO,2021-03-08,3808
Faeroe Islands,FRO,2021-03-12,3931
Faeroe Islands,FRO,2021-03-16,3979
Faeroe Islands,FRO,2021-03-17,3997
Faeroe Islands,FRO,2021-03-18,4033
Faeroe Islands,FRO,2021-03-22,4039
Faeroe Islands,FRO,2021-03-26,4074
Faeroe Islands,FRO,2021-03-27,4106
Faeroe Islands,FRO,2021-03-30,4129
Faeroe Islands,FRO,2021-04-08,4149
Faeroe Islands,FRO,2021-04-12,4247
Faeroe Islands,FRO,2021-04-13,4257
Faeroe Islands,FRO,2021-04-14,4381
Faeroe Islands,FRO,2021-04-15,4777
Falkland Islands,FLK,2021-04-07,1717
Finland,FIN,2021-01-25,4553
Finland,FIN,2021-01-26,6960
Finland,FIN,2021-01-27,9355
Finland,FIN,2021-01-28,10540
Finland,FIN,2021-01-29,14239
Finland,FIN,2021-01-30,17757
Finland,FIN,2021-02-01,18203
Finland,FIN,2021-02-02,18203
Finland,FIN,2021-02-03,23421
Finland,FIN,2021-02-04,34293
Finland,FIN,2021-02-05,42667
Finland,FIN,2021-02-06,48650
Finland,FIN,2021-02-07,49781
Finland,FIN,2021-02-08,49995
Finland,FIN,2021-02-09,53869
Finland,FIN,2021-02-10,55770
Finland,FIN,2021-02-11,60152
Finland,FIN,2021-02-12,63802
Finland,FIN,2021-02-13,66832
Finland,FIN,2021-02-14,66959
Finland,FIN,2021-02-15,66992
Finland,FIN,2021-02-16,67463
Finland,FIN,2021-02-17,68631
Finland,FIN,2021-02-18,70127
Finland,FIN,2021-02-19,71486
Finland,FIN,2021-02-20,72859
Finland,FIN,2021-02-21,75940
Finland,FIN,2021-02-24,75099
Finland,FIN,2021-02-25,77302
Finland,FIN,2021-02-26,79724
Finland,FIN,2021-02-27,80927
Finland,FIN,2021-02-28,81125
Finland,FIN,2021-03-01,82062
Finland,FIN,2021-03-03,83183
Finland,FIN,2021-03-04,83642
Finland,FIN,2021-03-05,84222
Finland,FIN,2021-03-06,84809
Finland,FIN,2021-03-08,84810
Finland,FIN,2021-03-09,85014
Finland,FIN,2021-03-10,85258
Finland,FIN,2021-03-11,85421
Finland,FIN,2021-03-12,85826
Finland,FIN,2021-03-13,86280
Finland,FIN,2021-03-14,86307
Finland,FIN,2021-03-15,86311
Finland,FIN,2021-03-16,86538
Finland,FIN,2021-03-17,86805
Finland,FIN,2021-03-18,87133
Finland,FIN,2021-03-19,87333
Finland,FIN,2021-03-20,87515
Finland,FIN,2021-03-21,87533
Finland,FIN,2021-03-22,87536
Finland,FIN,2021-03-23,87600
Finland,FIN,2021-03-24,87674
Finland,FIN,2021-03-25,87803
Finland,FIN,2021-03-26,88234
Finland,FIN,2021-03-27,88521
Finland,FIN,2021-03-29,88547
Finland,FIN,2021-03-30,88715
Finland,FIN,2021-03-31,88954
Finland,FIN,2021-04-01,89364
Finland,FIN,2021-04-02,89687
Finland,FIN,2021-04-03,89709
Finland,FIN,2021-04-04,89714
Finland,FIN,2021-04-05,89717
Finland,FIN,2021-04-06,89722
Finland,FIN,2021-04-07,90340
Finland,FIN,2021-04-08,91805
Finland,FIN,2021-04-09,93459
Finland,FIN,2021-04-10,94383
Finland,FIN,2021-04-11,95215
Finland,FIN,2021-04-12,95246
Finland,FIN,2021-04-13,102879
Finland,FIN,2021-04-15,109909
Finland,FIN,2021-04-16,116412
France,FRA,2021-01-26,5412
France,FRA,2021-01-27,11739
France,FRA,2021-01-28,24201
France,FRA,2021-01-29,41318
France,FRA,2021-01-30,45468
France,FRA,2021-01-31,47137
France,FRA,2021-02-01,67993
France,FRA,2021-02-02,102297
France,FRA,2021-02-03,138956
France,FRA,2021-02-04,189524
France,FRA,2021-02-05,233274
France,FRA,2021-02-06,243550
France,FRA,2021-02-07,248614
France,FRA,2021-02-08,294120
France,FRA,2021-02-09,366002
France,FRA,2021-02-10,442260
France,FRA,2021-02-11,540713
France,FRA,2021-02-12,614496
France,FRA,2021-02-13,633771
France,FRA,2021-02-14,640875
France,FRA,2021-02-15,716887
France,FRA,2021-02-16,816990
France,FRA,2021-02-17,919370
France,FRA,2021-02-18,1037266
France,FRA,2021-02-19,1127419
France,FRA,2021-02-20,1155637
France,FRA,2021-02-21,1161983
France,FRA,2021-02-22,1234673
France,FRA,2021-02-23,1318292
France,FRA,2021-02-24,1398984
France,FRA,2021-02-25,1490083
France,FRA,2021-02-26,1560575
France,FRA,2021-02-27,1582433
France,FRA,2021-02-28,1586842
France,FRA,2021-03-01,1639282
France,FRA,2021-03-02,1705966
France,FRA,2021-03-03,1771246
France,FRA,2021-03-04,1839826
France,FRA,2021-03-05,1902812
France,FRA,2021-03-06,1920395
France,FRA,2021-03-07,1925812
France,FRA,2021-03-08,1976264
France,FRA,2021-03-09,2032791
France,FRA,2021-03-10,2089694
France,FRA,2021-03-11,2152380
France,FRA,2021-03-12,2205468
France,FRA,2021-03-13,2220608
France,FRA,2021-03-14,2223980
France,FRA,2021-03-15,2256385
France,FRA,2021-03-17,2297100
France,FRA,2021-03-20,2427389
France,FRA,2021-03-21,2429958
France,FRA,2021-03-22,2463973
France,FRA,2021-03-23,2506023
France,FRA,2021-03-24,2549521
France,FRA,2021-03-25,2593879
France,FRA,2021-03-26,2635356
France,FRA,2021-03-27,2651777
France,FRA,2021-03-28,2655443
France,FRA,2021-03-29,2709292
France,FRA,2021-03-31,2851057
France,FRA,2021-04-01,2938186
France,FRA,2021-04-02,3029747
France,FRA,2021-04-03,3091225
France,FRA,2021-04-04,3109768
France,FRA,2021-04-05,3120634
France,FRA,2021-04-06,3227796
France,FRA,2021-04-07,3342650
France,FRA,2021-04-08,3488124
France,FRA,2021-04-09,3604653
France,FRA,2021-04-10,3687416
France,FRA,2021-04-11,3722019
France,FRA,2021-04-12,3837266
France,FRA,2021-04-13,3982264
France,FRA,2021-04-14,4121706
France,FRA,2021-04-15,4269590
France,FRA,2021-04-16,4415385
Germany,DEU,2020-12-27,137
Germany,DEU,2020-12-28,137
Germany,DEU,2020-12-29,726
Germany,DEU,2020-12-30,730
Germany,DEU,2020-12-31,885
Germany,DEU,2021-01-01,885
Germany,DEU,2021-01-02,1161
Germany,DEU,2021-01-03,1161
Germany,DEU,2021-01-04,1161
Germany,DEU,2021-01-05,1185
Germany,DEU,2021-01-06,1186
Germany,DEU,2021-01-07,1190
Germany,DEU,2021-01-08,1508
Germany,DEU,2021-01-09,1555
Germany,DEU,2021-01-10,1562
Germany,DEU,2021-01-11,1610
Germany,DEU,2021-01-12,1660
Germany,DEU,2021-01-13,1838
Germany,DEU,2021-01-14,2117
Germany,DEU,2021-01-15,2829
Germany,DEU,2021-01-16,3865
Germany,DEU,2021-01-17,20528
Germany,DEU,2021-01-18,36273
Germany,DEU,2021-01-19,68888
Germany,DEU,2021-01-20,120126
Germany,DEU,2021-01-21,160241
Germany,DEU,2021-01-22,194733
Germany,DEU,2021-01-23,239668
Germany,DEU,2021-01-24,263566
Germany,DEU,2021-01-25,301407
Germany,DEU,2021-01-26,349908
Germany,DEU,2021-01-27,409334
Germany,DEU,2021-01-28,455553
Germany,DEU,2021-01-29,512954
Germany,DEU,2021-01-30,564993
Germany,DEU,2021-01-31,596070
Germany,DEU,2021-02-01,658144
Germany,DEU,2021-02-02,725147
Germany,DEU,2021-02-03,819811
Germany,DEU,2021-02-04,889953
Germany,DEU,2021-02-05,967216
Germany,DEU,2021-02-06,1020070
Germany,DEU,2021-02-07,1045768
Germany,DEU,2021-02-08,1102417
Germany,DEU,2021-02-09,1175658
Germany,DEU,2021-02-10,1251344
Germany,DEU,2021-02-11,1319732
Germany,DEU,2021-02-12,1395638
Germany,DEU,2021-02-13,1441713
Germany,DEU,2021-02-14,1466750
Germany,DEU,2021-02-15,1522676
Germany,DEU,2021-02-16,1575683
Germany,DEU,2021-02-17,1631190
Germany,DEU,2021-02-18,1682883
Germany,DEU,2021-02-19,1736609
Germany,DEU,2021-02-20,1774392
Germany,DEU,2021-02-21,1803292
Germany,DEU,2021-02-22,1864549
Germany,DEU,2021-02-23,1924439
Germany,DEU,2021-02-24,1983381
Germany,DEU,2021-02-25,2041744
Germany,DEU,2021-02-26,2106193
Germany,DEU,2021-02-27,2146180
Germany,DEU,2021-02-28,2170434
Germany,DEU,2021-03-01,2219811
Germany,DEU,2021-03-02,2273489
Germany,DEU,2021-03-03,2341770
Germany,DEU,2021-03-04,2404490
Germany,DEU,2021-03-05,2471139
Germany,DEU,2021-03-06,2520364
Germany,DEU,2021-03-07,2555056
Germany,DEU,2021-03-08,2607595
Germany,DEU,2021-03-09,2662376
Germany,DEU,2021-03-10,2727864
Germany,DEU,2021-03-11,2788865
Germany,DEU,2021-03-12,2860345
Germany,DEU,2021-03-13,2909726
Germany,DEU,2021-03-14,2945756
Germany,DEU,2021-03-15,3004609
Germany,DEU,2021-03-16,3071638
Germany,DEU,2021-03-17,3150549
Germany,DEU,2021-03-18,3225345
Germany,DEU,2021-03-19,3307480
Germany,DEU,2021-03-20,3361355
Germany,DEU,2021-03-21,3400106
Germany,DEU,2021-03-22,3476330
Germany,DEU,2021-03-23,3559926
Germany,DEU,2021-03-24,3647727
Germany,DEU,2021-03-25,3727181
Germany,DEU,2021-03-26,3815825
Germany,DEU,2021-03-27,3879118
Germany,DEU,2021-03-28,3931871
